Time,Mean measurement error,Mean measurement and model error,Mean estimated distance u-s1,Distance u-s1,All u_x,All u_y,All u_z,All u_hat_x,All u_hat_y,All u_hat_z
4968,831.3105205907376,833.5629803804057,1301.5246063929987,1734.5314751047886,1538313.5190176899,1659840.2255114163,-6515419.750900066,1538732.2732686612,1659947.3029926822,-6515293.001930542
4969,841.5232701959263,824.0217551148289,1295.9367059744332,1734.4074293870242,1544993.0282213807,1662614.1307065885,-6513124.28811843,1545407.777834126,1662721.4933477861,-6512998.22422042
4970,833.7072222030718,840.9996464774208,1307.163403685339,1734.2836475665413,1551670.9382181326,1665386.137358083,-6510820.836414105,1552088.982525424,1665494.311290215,-6510693.114777222
4971,841.8431982626751,843.0638767799793,1288.3209330027403,1734.160139992657,1558346.703593206,1668156.0190545963,-6508509.583864984,1558758.7964992588,1668263.525903624,-6508382.89043295
4972,844.1467354677435,842.1105533839313,1304.1117119254277,1734.0369021838987,1565020.584964163,1670923.8839958867,-6506190.440701372,1565437.4292608993,1671032.659671216,-6506062.001513887
4973,843.062852522685,843.8488550481841,1310.444424890334,1733.9139367985942,1571692.5742463293,1673689.7288198033,-6503863.409677064,1572104.5245428141,1673798.31054462,-6503735.757597966
4974,844.683649508359,848.4466614398435,1294.4783980462016,1733.791243002703,1578362.663361295,1676453.550168258,-6501528.493553874,1578777.5267312236,1676563.3956396915,-6501399.042426518
4975,857.6972831863803,847.4946465426584,1296.5968896965107,1733.668822669262,1585030.8442289985,1679215.344683955,-6499185.695104399,1585442.363911799,1679325.120862397,-6499056.812458684
4976,869.3855983761844,857.1540598887138,1300.821330581894,1733.5466746272257,1591697.1087746248,1681975.1090132394,-6496835.017109609,1592106.3202621003,1682084.8892346846,-6496706.024922534
4977,881.3165257613567,866.7540997532465,1291.8703755087624,1733.424801491866,1598361.4489231242,1684732.8398038356,-6494476.4623607565,1598769.6596542841,1684842.974846602,-6494347.08917643
4978,896.0443660792453,856.6084925060161,1292.2785654544527,1733.303198101497,1605024.124615436,1687488.6445363688,-6492109.9382902,1605427.72313319,1687598.576197113,-6491981.669817716
4979,863.2626127692877,866.3408228878468,1306.9028149890446,1733.181875046926,1611684.5916794273,1690242.2981219303,-6489735.638126617,1612096.0184762694,1690354.67134198,-6489604.263521348
4980,859.073956538603,864.6019145074569,1308.137475806917,1733.0608278845223,1618343.1101376442,1692993.90812764,-6487353.469638229,1618747.6204303203,1693105.4945366778,-6487223.359104402
4981,887.380643165925,875.2930535069491,1280.5480019437941,1732.9400588898975,1624999.671923772,1695743.47121073,-6484963.435654086,1625418.3280057986,1695858.2503129018,-6484828.495457035
4982,892.8187986835221,878.4111826535855,1288.3924758666335,1732.819566096177,1631654.268976769,1698490.9840320824,-6482565.539011569,1632066.9034397353,1698605.4347648623,-6482431.905820815
4983,884.677789421702,880.1828153422765,1303.348946328657,1732.6993528606279,1638306.8932337542,1701236.4432533013,-6480159.782558956,1638712.1853136634,1701349.548834599,-6480027.568716545
4984,892.7210913265823,886.5533097071558,1283.0187642619949,1732.5794187915176,1644957.5366370932,1703979.845539627,-6477746.16915288,1645364.402238792,1704094.0095383483,-6477613.133338886
4985,885.1540653157567,887.4487894188609,1289.9050964854341,1732.4597591357867,1651606.4585876921,1706721.2978100788,-6475324.604078104,1652020.7366724142,1706837.8171066423,-6475188.292845105
4986,904.7922774367916,892.7456266148615,1273.6112503946736,1732.3403850861112,1658253.1160356265,1709460.5761473447,-6472895.285058168,1658672.5679143895,1709579.0616725525,-6472756.639715904
4987,894.5693736392172,893.7905227620047,1301.7771625042749,1732.2212919291262,1664897.7684674961,1712197.7875586296,-6470458.117712265,1665308.6422798133,1712314.8743622603,-6470321.452682305
4988,900.8272995099146,900.1986141754737,1289.7401643363562,1732.1024815033963,1671540.4078329932,1714932.928718104,-6468013.1049353145,1671956.0178585206,1715051.6043039968,-6467874.101458623
4989,908.5005120801912,899.0538217161845,1298.7638918915698,1731.9839533626289,1678181.0260844158,1717665.9963024904,-6465560.249631551,1678596.4866716787,1717785.4388531235,-6465421.11148211
4990,906.6002074081534,906.9975984774105,1304.2359063551132,1731.8657089849228,1684819.6151773704,1720396.986991355,-6463099.554714244,1685234.2490158814,1720516.9482873986,-6462959.884088701
4991,927.7855305980692,907.6974423470006,1281.839019211187,1731.7477479138606,1691456.1670690847,1723125.897466408,-6460631.023106304,1691867.1928873183,1723245.5771295624,-6460491.932865985
4992,930.2077106138972,912.7402993493257,1296.079927998965,1731.6300723703957,1698090.6737187393,1725852.724411644,-6458154.657740195,1698504.80283123,1725973.6564822455,-6458013.789045564
4993,930.5103622176418,917.8443464046093,1268.5951538408947,1731.512677391341,1704723.3938930042,1728577.5740971994,-6455670.361452462,1705143.5275507874,1728700.4583789837,-6455526.553974137
4994,933.8309234600861,919.5223075959441,1290.0952283735926,1731.3955727380544,1711353.7858632444,1731300.2239607568,-6453178.337089753,1711768.5648384413,1731422.6688010434,-6453035.678482369
4995,939.7172858226044,921.8692752643585,1285.5620069689546,1731.278755733608,1717982.1084839192,1734020.7803615087,-6450678.487822286,1718396.434590783,1734143.8887267795,-6450535.3444413105
4996,964.6511039201478,926.7953981342798,1271.93526952365,1731.1622258727027,1724608.353723848,1736739.2399933296,-6448170.816619993,1725020.732805265,1736862.3421218765,-6448027.6358272
4997,950.0750486055074,926.63799576637,1305.4198819556761,1731.0459843049086,1731232.5135541856,1739455.59955254,-6445655.32646221,1731641.95746758,1739579.0124086556,-6445512.364001266
4998,958.2615959076896,934.9931881100857,1293.48577190236,1730.9300324112062,1737854.5799478188,1742169.8557376547,-6443132.020337897,1738269.9263263394,1742295.2636268986,-6442986.574693555
4999,956.325816645521,937.4364246250207,1303.4398139376583,1730.8143686045821,1744474.5448813045,1744882.00525017,-6440600.901244921,1744886.634469766,1745007.1853313812,-6440455.988238873
5000,953.1922763224185,940.7402625233758,1302.5681276812154,1730.6989921998932,1751092.666548301,1747592.153785023,-6438061.869884282,1751503.778557298,1747717.9603788184,-6437916.458753283
5001,977.2603584186896,945.2547975790542,1275.8520816954533,1730.5839097500366,1757708.4044133555,1750300.0799807853,-6435515.133571776,1758123.9195467273,1750427.3379368132,-6435367.455997746
5002,963.7268663129298,943.9472779847724,1292.8669092251992,1730.4691205295103,1764322.0167592724,1753005.8896220026,-6432960.593341588,1764728.294038871,1753131.7256615544,-6432815.29339781
5003,976.5043578140879,949.1812468602747,1284.9601784848903,1730.3546228915868,1770933.4955718657,1755709.579419906,-6430398.252229205,1771339.896330191,1755836.1367390896,-6430252.478260577
5004,972.0850399784941,954.9856528122525,1310.8060122925867,1730.2404175565473,1777542.8328400066,1758411.1460884614,-6427828.113279246,1777951.0171566035,1758538.561352103,-6427680.683154559
5005,966.5821025522863,958.0987184639221,1284.1243933161109,1730.126508266382,1784150.0205516436,1761110.586342745,-6425250.179546985,1784560.957590142,1761239.5793402237,-6425101.167031046
5006,987.5005216297654,964.7204185373394,1301.4518702488463,1730.0128906977889,1790755.0507022357,1763807.8969023898,-6422664.45409509,1791167.9454160007,1763938.0835070077,-6422514.186192208
5007,982.747020007927,961.744483534832,1291.8108732511748,1729.8995657608323,1797358.1808967057,1766503.1828806768,-6420070.83549501,1797763.149503439,1766632.2831146168,-6419922.677815118
5008,984.7991767077252,969.6469781144697,1304.481178627845,1729.7865390704853,1803958.8718231965,1769196.2241295588,-6417469.535520237,1804369.7589848025,1769327.2223530551,-6417318.561323771
5009,1007.6155204722054,975.3999323598593,1275.559881399154,1729.673810767316,1810557.3811791812,1771887.1258533257,-6414860.453074108,1810966.7809431602,1772018.4420550049,-6414709.18599016
5010,983.9734904959829,974.8626364121129,1283.7892488266339,1729.561378799746,1817153.7009685915,1774575.8847810214,-6412243.591257242,1817558.2824528601,1774706.7959758788,-6412093.262716012
5011,984.6394566422367,980.2249838943112,1273.7313037811787,1729.4492446226382,1823747.823195815,1777262.4976433648,-6409618.953180407,1824152.9297161384,1777394.3096180316,-6409467.770985453
5012,1008.657175182926,984.0343789059425,1282.2396688126726,1729.337408936788,1830339.7398683426,1779946.9611738296,-6406986.541963474,1830743.8847735138,1780079.1716278412,-6406835.041342615
5013,1011.613856183704,987.0006948489078,1274.7201455659965,1729.2258723427212,1836929.4429962686,1782629.272108442,-6404346.360735623,1837336.0978990223,1782762.7757778089,-6404193.452129392
5014,1023.9964394025527,991.6970255955149,1283.161523936696,1729.114635588398,1843516.9245927543,1785309.4271859697,-6401698.412635139,1843920.3122852757,1785442.7655781691,-6401545.902041858
5015,1029.689205455204,995.5584052564772,1276.315848768414,1729.0036949902856,1850102.4415737984,1787987.5308483634,-6399042.593805915,1850507.9583181266,1788122.0559984692,-6398888.670275087
5016,1022.8184785097117,999.4702701546876,1289.201754361681,1728.8930598485797,1856685.456063653,1790663.3643497482,-6396379.121101471,1857089.570510252,1790798.3439192956,-6396224.942722026
5017,1074.904330462919,1005.0701464335067,1281.1538999758382,1728.7827268848127,1863266.2250735501,1793337.0322241792,-6393707.8909965325,1863672.3364986775,1793473.155857579,-6393552.327709415
5018,1051.9646287677037,1009.0738022542765,1269.9059711954865,1728.672695981511,1869844.7406275142,1796008.5312208142,-6391028.906666421,1870250.3440027528,1796145.315708929,-6390872.846714528
5019,1034.340268520878,1012.0849771286241,1288.099670880111,1728.562968213304,1876420.9947494036,1798677.858090233,-6388342.1712968815,1876826.5850155903,1798815.2559956627,-6388185.216043371
5020,1025.1949666272535,1012.7631741024185,1275.8112391888649,1728.4535445986933,1882994.979467373,1801345.009586256,-6385647.688082274,1883397.9831351242,1801482.5164992542,-6385491.02692406
5021,1043.6057197907903,1017.4477026890222,1272.1110941285717,1728.3444254384215,1889566.6868117636,1804009.9824650888,-6382945.460226432,1889969.6404505551,1804148.098115528,-6382788.355159983
5022,1055.4952371409704,1023.6811375267625,1283.8233201151268,1728.2356055944176,1896136.3730804462,1806672.8805750194,-6380235.38175519,1896538.777183344,1806811.7546617554,-6380077.59316342
5023,1071.5276432466662,1025.7387181065276,1298.0711789353645,1728.1270980490785,1902703.5016870755,1809333.4864104672,-6377517.673954188,1903107.5529437931,1809473.3164215758,-6377358.739269477
5024,1068.47221066806,1029.9971715592549,1331.6266915038368,1728.0188961331362,1909268.3290267962,1811991.9039126579,-6374792.2311792895,1909669.978490676,1812131.9609852214,-6374633.271173308
5025,1076.3101253893822,1034.1838691172788,1295.979286647806,1727.9109993419086,1915830.8471407008,1814648.129848141,-6372059.056671412,1916232.8668196285,1814788.9431990518,-6371899.370548287
5026,1064.4452455362343,1036.0795451665192,1286.0373453184056,1727.8034129546697,1922391.0480704813,1817302.160985206,-6369318.153681624,1922792.2310250294,1817443.4207059715,-6369158.078738639
5027,1095.7560373783197,1038.4726526511877,1301.484933604949,1727.6961333753611,1928948.9238641763,1819953.9940962119,-6366569.525468726,1929348.2259030372,1820095.5503983935,-6366409.3376760315
5028,1093.4243159947266,1047.589588898232,1289.7552483326224,1727.5891635625421,1935504.4665690823,1822603.6259547148,-6363813.175302247,1935909.2269603359,1822747.051028689,-6363650.443888615
5029,1095.6054764929593,1046.922033883817,1307.0882914841611,1727.48250301938,1942057.668237507,1825251.0533377966,-6361049.106460001,1942457.267309835,1825394.054463249,-6360887.377747443
5030,1106.1199733316214,1051.4730709126652,1272.3329381277276,1727.3761486414624,1948608.78443788,1827896.3794059323,-6358277.210556562,1949005.9946842007,1828039.5523748302,-6358115.84325425
5031,1104.083863181369,1055.7517769910723,1291.703730777482,1727.270109711414,1955157.2801011982,1830539.388088801,-6355497.713925146,1955555.0402078987,1830683.3809412029,-6355335.142233315
5032,1099.9779789004772,1058.725534764182,1288.7058263000588,1727.1643819530714,1961703.410897248,1833180.182641468,-6352710.508508675,1962100.9992016084,1833324.8828206372,-6352547.402685292
5033,1095.8222683199688,1063.1996549367516,1298.182309749765,1727.0589664155239,1968247.1688886941,1835818.7598512054,-6349915.597622236,1968644.970622735,1835964.2714282302,-6349751.716772206
5034,1114.3009179162189,1066.0485523871143,1280.5467794420942,1726.9538637223711,1974788.5461378507,1838455.1165066457,-6347112.984591477,1975184.0289289188,1838600.6903983685,-6346949.15147894
5035,1101.9504282433902,1071.1713253877538,1283.376206186134,1726.8490745234797,1981327.5347144755,1841089.2494009258,-6344302.6727493005,1981723.8683619194,1841235.5177883487,-6344137.841085415
5036,1131.216678935902,1074.3633622821883,1296.33141443868,1726.744599436858,1987864.1266879833,1843721.1553285476,-6341484.665439174,1988260.1216903718,1843868.1332562217,-6341319.270826124
5037,1133.918236795782,1078.5956083317155,1299.1852965963508,1726.6404350813473,1994398.5769744054,1846350.9368424253,-6338658.852171736,1994793.3789478412,1846498.411502634,-6338493.331824653
5038,1136.5826190798718,1082.4075041459992,1307.0807178570615,1726.536590532551,2000930.3518646604,1848978.3791411584,-6335825.463683464,2001325.0587175274,1849126.5911535942,-6335659.193691334
5039,1123.5001303006115,1086.657212294581,1298.7202615689314,1726.4330612408237,2007459.706378484,1851603.5848732009,-6332984.3898123475,2007852.5253569507,1851752.1931138942,-6332818.229524241
5040,1135.2261715038228,1089.9264168698246,1323.1282036409511,1726.3298493195427,2013986.6325959477,1854226.550843369,-6330135.633939022,2014378.6552459903,1854375.5241220223,-6329969.083841764
5041,1162.6721393560222,1093.3452215707966,1290.0727647127408,1726.2269543320665,2020511.1226015035,1856847.2738597463,-6327279.199452671,2020903.8432854514,1856997.0015479343,-6327111.519968043
5042,1185.1890543453114,1097.2826000503815,1291.6389760225375,1726.124377204542,2027033.1684817502,1859465.7507327886,-6324415.08975199,2027425.4192214354,1859616.3005517696,-6324247.005915299
5043,1154.0127643903895,1101.4605368574805,1318.5980220809981,1726.0221186064236,2033552.762325703,1862081.978275429,-6321543.308245085,2033944.5444050056,1862233.0702671725,-6321374.411555602
5044,1180.1612379095764,1104.8855946824278,1323.6239557589804,1725.9201787677396,2040069.8962258345,1864695.9533034975,-6318663.858348991,2040460.3238256003,1864847.5413835545,-6318494.823483506
5045,1182.0289534214028,1108.8925069470808,1308.7055080642376,1725.818555527143,2046584.8243336459,1867307.7776679113,-6315776.627177918,2046975.138144041,1867459.8886615334,-6315606.973127439
